,file,class_name,cohesion
233,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestDisableClassicLinkVpc,50.0%
234,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestVpcClassicLink,75.0%
235,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestCreateVpc,25.0%
236,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestDescribeVPCs,25.0%
237,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestGetAllClassicLinkVpc,33.33%
238,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestAttachClassicLinkVpc,66.67%
239,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc.py,test_vpc.TestDeleteVpc,25.0%
240,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc_peering_connection.py,test_vpc_peering_connection.TestRejectVpcPeeringConnection,33.33%
241,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc_peering_connection.py,test_vpc_peering_connection.TestCreateVpcPeeringConnection,33.33%
242,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc_peering_connection.py,test_vpc_peering_connection.TestAcceptVpcPeeringConnection,33.33%
243,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc_peering_connection.py,test_vpc_peering_connection.TestDeleteVpcPeeringConnection,33.33%
244,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc_peering_connection.py,test_vpc_peering_connection.TestDeleteVpcPeeringConnectionShortForm,100.0%
245,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpc_peering_connection.py,test_vpc_peering_connection.TestDescribeVpcPeeringConnections,33.33%
246,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpnconnection.py,test_vpnconnection.TestDeleteVPNConnectionRoute,25.0%
247,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpnconnection.py,test_vpnconnection.TestCreateVPNConnectionRoute,25.0%
248,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpnconnection.py,test_vpnconnection.TestDeleteVPNConnection,25.0%
249,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpnconnection.py,test_vpnconnection.TestDescribeVPNConnections,25.0%
250,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpnconnection.py,test_vpnconnection.TestCreateVPNConnection,25.0%
251,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestEnableVgwRoutePropagation,25.0%
252,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestDescribeVpnGateways,25.0%
253,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestDisableVgwRoutePropagation,25.0%
254,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestCreateVpnGateway,25.0%
255,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestDeleteVpnGateway,25.0%
256,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestDetachVpnGateway,25.0%
257,D:\thesis2\9 project\boto\boto\tests\unit\vpc\test_vpngateway.py,test_vpngateway.TestAttachVpnGateway,25.0%
258,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\random_choice.py,random_choice.LookupModule,100.0%
259,D:\thesis2\9 project\django\django\django\apps\config.py,config.AppConfig,25.0%
260,D:\thesis2\9 project\django\django\django\apps\registry.py,registry.Apps,30.08%
261,D:\thesis2\9 project\django\django\django\conf\__init__.py,LazySettings,100.0%
262,D:\thesis2\9 project\django\django\django\conf\__init__.py,BaseSettings,0.0%
263,D:\thesis2\9 project\django\django\django\conf\__init__.py,UserSettingsHolder,45.83%
264,D:\thesis2\9 project\django\django\django\conf\__init__.py,Settings,60.0%
265,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\redis_kv.py,redis_kv.LookupModule,100.0%
266,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\sequence.py,sequence.LookupModule,57.14%
267,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\subelements.py,subelements.LookupModule,100.0%
268,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\template.py,template.LookupModule,100.0%
269,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\together.py,together.LookupModule,100.0%
270,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\lookup_plugins\url.py,url.LookupModule,100.0%
271,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\shell_plugins\csh.py,csh.ShellModule,0.0%
272,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\shell_plugins\fish.py,fish.ShellModule,0.0%
273,D:\thesis2\9 project\ansible\ansible\lib\ansible\errors.py,errors.AnsibleYAMLValidationFailed,0.0%
274,D:\thesis2\9 project\ansible\ansible\lib\ansible\errors.py,errors.AnsibleFilterError,0.0%
275,D:\thesis2\9 project\ansible\ansible\lib\ansible\errors.py,errors.AnsibleFileNotFound,0.0%
276,D:\thesis2\9 project\ansible\ansible\lib\ansible\errors.py,errors.AnsibleError,0.0%
277,D:\thesis2\9 project\ansible\ansible\lib\ansible\errors.py,errors.AnsibleConnectionFailed,0.0%
278,D:\thesis2\9 project\ansible\ansible\lib\ansible\errors.py,errors.AnsibleUndefinedVariable,0.0%
279,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\shell_plugins\powershell.py,powershell.ShellModule,0.0%
280,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\shell_plugins\sh.py,sh.ShellModule,11.11%
281,D:\thesis2\9 project\django\django\django\contrib\admin\apps.py,apps.SimpleAdminConfig,0.0%
282,D:\thesis2\9 project\django\django\django\contrib\admin\apps.py,apps.AdminConfig,100.0%
283,D:\thesis2\9 project\django\django\django\contrib\admin\checks.py,checks.BaseModelAdminChecks,0.0%
284,D:\thesis2\9 project\django\django\django\contrib\admin\checks.py,checks.InlineModelAdminChecks,0.0%
285,D:\thesis2\9 project\django\django\django\contrib\admin\checks.py,checks.ModelAdminChecks,0.0%
286,D:\thesis2\9 project\django\django\django\contrib\admin\exceptions.py,exceptions.DisallowedModelAdminLookup,0.0%
287,D:\thesis2\9 project\django\django\django\contrib\admin\exceptions.py,exceptions.DisallowedModelAdminToField,0.0%
288,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.RelatedFieldListFilter,42.5%
289,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.ChoicesFieldListFilter,66.67%
290,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.FieldListFilter,16.67%
291,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.AllValuesFieldListFilter,80.0%
292,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.SimpleListFilter,41.67%
293,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.ListFilter,15.0%
294,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.DateFieldListFilter,66.67%
295,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.BooleanFieldListFilter,73.33%
296,D:\thesis2\9 project\django\django\django\contrib\admin\filters.py,filters.RelatedOnlyFieldListFilter,0.0%
297,D:\thesis2\9 project\django\django\django\contrib\admin\forms.py,forms.AdminPasswordChangeForm,0.0%
298,D:\thesis2\9 project\django\django\django\contrib\admin\forms.py,forms.AdminAuthenticationForm,66.67%
299,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.Fieldline,80.0%
300,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.Fieldset,50.0%
301,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.AdminForm,55.56%
302,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.InlineFieldset,60.0%
303,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.AdminErrorList,0.0%
304,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.ActionForm,0.0%
305,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.InlineAdminForm,28.13%
306,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.AdminField,66.67%
307,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.InlineAdminFormSet,60.71%
308,D:\thesis2\9 project\django\django\django\contrib\admin\helpers.py,helpers.AdminReadonlyField,61.11%
309,D:\thesis2\9 project\django\django\django\contrib\admin\models.py,models.Meta,0.0%
310,D:\thesis2\9 project\django\django\django\contrib\admin\models.py,models.LogEntryManager,0.0%
311,D:\thesis2\9 project\django\django\django\contrib\admin\models.py,models.LogEntry,17.86%
312,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.IncorrectLookupParameters,0.0%
313,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.InlineModelAdmin,10.18%
314,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.TabularInline,0.0%
315,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.StackedInline,0.0%
316,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.DeleteProtectedModelForm,50.0%
317,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.BaseModelAdmin,7.0%
318,D:\thesis2\9 project\django\django\django\contrib\admin\options.py,options.ModelAdmin,3.42%
319,D:\thesis2\9 project\django\django\django\contrib\admin\sites.py,sites.NotRegistered,0.0%
320,D:\thesis2\9 project\django\django\django\contrib\admin\sites.py,sites.AlreadyRegistered,0.0%
321,D:\thesis2\9 project\django\django\django\contrib\admin\sites.py,sites.AdminSite,9.9%
322,D:\thesis2\9 project\ansible\ansible\lib\ansible\utils\plugins.py,plugins.PluginLoader,24.17%
323,D:\thesis2\9 project\django\django\django\contrib\admin\tests.py,tests.AdminSeleniumWebDriverTestCase,13.46%
324,D:\thesis2\9 project\django\django\django\contrib\admin\utils.py,utils.NotRelationField,0.0%
325,D:\thesis2\9 project\django\django\django\contrib\admin\utils.py,utils.NestedObjects,38.1%
326,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminCommaSeparatedIntegerFieldWidget,0.0%
327,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminTimeWidget,0.0%
328,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.RelatedFieldWidgetWrapper,26.67%
329,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminURLFieldWidget,0.0%
330,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminRadioFieldRenderer,100.0%
331,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminIntegerFieldWidget,100.0%
332,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminEmailInputWidget,0.0%
333,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.ManyToManyRawIdWidget,25.0%
334,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminRadioSelect,0.0%
335,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminTextareaWidget,0.0%
336,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminSplitDateTime,0.0%
337,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.FilteredSelectMultiple,66.67%
338,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminFileWidget,0.0%
339,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminDateWidget,0.0%
340,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.ForeignKeyRawIdWidget,60.0%
341,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminBigIntegerFieldWidget,0.0%
342,D:\thesis2\9 project\django\django\django\contrib\admin\widgets.py,widgets.AdminTextInputWidget,0.0%
343,D:\thesis2\9 project\django\django\django\contrib\admin\migrations\0001_initial.py,0001_initial.Migration,0.0%
344,D:\thesis2\9 project\django\django\django\contrib\admin\templatetags\admin_list.py,admin_list.ResultList,100.0%
345,D:\thesis2\9 project\django\django\django\contrib\admin\templatetags\log.py,log.AdminLogNode,66.67%
346,D:\thesis2\9 project\django\django\django\contrib\admin\views\main.py,main.ChangeList,16.11%
347,D:\thesis2\9 project\django\django\django\contrib\admindocs\apps.py,apps.AdminDocsConfig,0.0%
348,D:\thesis2\9 project\django\django\django\contrib\admindocs\middleware.py,middleware.XViewMiddleware,0.0%
349,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.ViewIndexView,0.0%
350,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.ModelDetailView,50.0%
351,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.BookmarkletsView,50.0%
352,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.ModelIndexView,0.0%
353,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.ViewDetailView,50.0%
354,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.TemplateDetailView,50.0%
355,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.TemplateTagIndexView,0.0%
356,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.BaseAdminDocsView,50.0%
357,D:\thesis2\9 project\django\django\django\contrib\admindocs\views.py,views.TemplateFilterIndexView,0.0%
358,D:\thesis2\9 project\django\django\django\contrib\admindocs\tests\test_fields.py,test_fields.CustomField,0.0%
359,D:\thesis2\9 project\django\django\django\contrib\admindocs\tests\test_fields.py,test_fields.TestFieldType,0.0%
360,D:\thesis2\9 project\django\django\django\contrib\admindocs\tests\test_fields.py,test_fields.DescriptionLackingField,0.0%
361,D:\thesis2\9 project\django\django\django\contrib\auth\admin.py,admin.GroupAdmin,0.0%
362,D:\thesis2\9 project\django\django\django\contrib\auth\admin.py,admin.UserAdmin,7.62%
363,D:\thesis2\9 project\django\django\django\contrib\auth\apps.py,apps.AuthConfig,0.0%
364,D:\thesis2\9 project\django\django\django\contrib\auth\backends.py,backends.RemoteUserBackend,33.33%
365,D:\thesis2\9 project\django\django\django\contrib\auth\backends.py,backends.ModelBackend,0.0%
366,D:\thesis2\9 project\django\django\django\contrib\auth\base_user.py,base_user.AbstractBaseUser,10.0%
367,D:\thesis2\9 project\django\django\django\contrib\auth\base_user.py,base_user.Meta,0.0%
368,D:\thesis2\9 project\django\django\django\contrib\auth\base_user.py,base_user.BaseUserManager,33.33%
369,D:\thesis2\9 project\django\django\django\contrib\auth\context_processors.py,context_processors.PermWrapper,50.0%
370,D:\thesis2\9 project\django\django\django\contrib\auth\context_processors.py,context_processors.PermLookupDict,58.33%
371,D:\thesis2\9 project\ansible\ansible\lib\ansible\module_common.py,module_common.ModuleReplacer,50.0%
372,D:\thesis2\9 project\ansible\ansible\lib\ansible\utils\template.py,template.J2Template,100.0%
373,D:\thesis2\9 project\ansible\ansible\lib\ansible\utils\template.py,template.Globals,0.0%
374,D:\thesis2\9 project\ansible\ansible\lib\ansible\utils\template.py,template.Flags,0.0%
375,D:\thesis2\9 project\ansible\ansible\lib\ansible\utils\template.py,template._jinja2_vars,90.0%
376,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.UserChangeForm,33.33%
377,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.PasswordChangeForm,60.0%
378,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.Meta,0.0%
379,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.ReadOnlyPasswordHashWidget,0.0%
380,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.UserCreationForm,37.5%
381,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.SetPasswordForm,33.33%
382,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.AdminPasswordChangeForm,18.75%
383,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.AuthenticationForm,27.5%
384,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.ReadOnlyPasswordHashField,0.0%
385,D:\thesis2\9 project\django\django\django\contrib\auth\forms.py,forms.PasswordResetForm,16.67%
386,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.BCryptPasswordHasher,0.0%
387,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.BasePasswordHasher,11.11%
388,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.PBKDF2PasswordHasher,50.0%
389,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.UnsaltedSHA1PasswordHasher,25.0%
390,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.MD5PasswordHasher,100.0%
391,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.UnsaltedMD5PasswordHasher,25.0%
392,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.SHA1PasswordHasher,100.0%
393,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.BCryptSHA256PasswordHasher,25.0%
394,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.CryptPasswordHasher,37.5%
395,D:\thesis2\9 project\django\django\django\contrib\auth\hashers.py,hashers.PBKDF2SHA1PasswordHasher,0.0%
396,D:\thesis2\9 project\django\django\django\contrib\auth\middleware.py,middleware.RemoteUserMiddleware,33.33%
397,D:\thesis2\9 project\django\django\django\contrib\auth\middleware.py,middleware.AuthenticationMiddleware,0.0%
398,D:\thesis2\9 project\django\django\django\contrib\auth\middleware.py,middleware.SessionAuthenticationMiddleware,0.0%
399,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.Meta,0.0%
400,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.Group,33.33%
401,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.Permission,40.0%
402,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.UserManager,16.67%
403,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.AbstractUser,13.33%
404,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.AnonymousUser,1.91%
405,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.User,0.0%
406,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.GroupManager,0.0%
407,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.PermissionManager,50.0%
408,D:\thesis2\9 project\django\django\django\contrib\auth\models.py,models.PermissionsMixin,20.0%
409,D:\thesis2\9 project\django\django\django\contrib\auth\tokens.py,tokens.PasswordResetTokenGenerator,16.67%
410,D:\thesis2\9 project\django\django\django\contrib\auth\management\commands\changepassword.py,changepassword.Command,11.11%
411,D:\thesis2\9 project\django\django\django\contrib\auth\management\commands\createsuperuser.py,createsuperuser.NotRunningInTTYException,0.0%
412,D:\thesis2\9 project\django\django\django\contrib\auth\management\commands\createsuperuser.py,createsuperuser.Command,33.33%
413,D:\thesis2\9 project\django\django\django\contrib\auth\migrations\0001_initial.py,0001_initial.Migration,0.0%
414,D:\thesis2\9 project\django\django\django\contrib\auth\migrations\0002_alter_permission_name_max_length.py,0002_alter_permission_name_max_length.Migration,0.0%
